landbase,discount_rate,flow_policy,period,projected_mcf,realized_mcf
12,0.04,-10%,1,15386.420634937109,15386.420634937109
12,0.04,-10%,2,13847.778571443398,13134.160874123592
12,0.04,-10%,3,12463.00071429906,11702.788346508185
12,0.04,-10%,4,11216.700642869155,9706.82075166556
12,0.04,-10%,5,10095.030578582238,8728.621179658296
12,0.04,-10%,6,9085.527520724017,7855.7590604645
12,0.04,-10%,7,8176.974768651613,7975.9981411425
12,0.04,-10%,8,7857.828124824,7857.828124824
12,0.04,-10%,9,11428.995641026479,11055.522365991099
12,0.04,-10%,10,10286.096076923832,9949.970128677029
12,0.04,-10%,11,9257.486469231448,8954.973118170501
12,0.04,-10%,12,8331.737822308305,8059.475807045001
12,0.04,-10%,13,8248.716218381669,8237.823521029748
12,0.04,-10%,14,7423.844596543504,7414.0411672475
12,0.04,-10%,15,8455.505177605308,8074.91640131625
12,0.04,-20%,1,18027.300599067512,18027.300599067512
12,0.04,-20%,2,14421.840479254011,14059.678724408985
12,0.04,-20%,3,11537.472383403208,11231.478942444197
12,0.04,-20%,4,9229.977906722565,8933.746035267266
12,0.04,-20%,5,7383.982325378054,7146.99682931649
12,0.04,-20%,6,5907.185860302444,5717.597460127001
12,0.04,-20%,7,5561.888881905581,5561.8888821875
12,0.04,-20%,8,12102.06522720092,12077.571761494
12,0.04,-20%,9,12724.295268368533,12569.114226819003
12,0.04,-20%,10,10179.436214694826,10053.949719230157
12,0.04,-20%,11,8143.548971755861,8043.159774287881
12,0.04,-20%,12,6514.83917740469,6434.527822841001
12,0.04,-20%,13,7447.112717612173,7449.684376217
12,0.04,-20%,14,8720.57227146161,9075.8512726575
12,0.04,-20%,15,8532.270494632003,8036.727847244003
12,0.04,+/-10%,1,15372.43401011154,15372.43401011154
12,0.04,+/-10%,2,13835.19060910039,13124.953792700111
12,0.04,+/-10%,3,12451.671548190352,11694.39455004286
12,0.04,+/-10%,4,11206.504393371317,9702.143771846564
12,0.04,+/-10%,5,10085.853954034186,8723.322052530291
12,0.04,+/-10%,6,9077.268558630769,7850.989850865001
12,0.04,+/-10%,7,8169.541702767689,7966.772810632499
12,0.04,+/-10%,8,8986.495873044461,8763.450088354
12,0.04,+/-10%,9,9885.145460348907,9779.9090413725
12,0.04,+/-10%,10,10348.675993206838,9984.597108151806
12,0.04,+/-10%,11,9313.808393886156,8986.13739874633
12,0.04,+/-10%,12,8382.427554497539,8087.523658366
12,0.04,+/-10%,13,8616.388398819483,8655.936555413275
12,0.04,+/-10%,14,7754.749558937537,7790.3429013674995
12,0.04,+/-10%,15,8096.595396448549,7962.799307059844
12,0.04,+/-20%,1,18058.477347157153,18058.477347157153
12,0.04,+/-20%,2,14446.781877725723,14078.921756309914
12,0.04,+/-20%,3,11557.425502180578,11263.137406354152
12,0.04,+/-20%,4,9245.940401744463,8687.98853387761
12,0.04,+/-20%,5,7396.752321395571,6950.390828445852
12,0.04,+/-20%,6,6321.326535506251,6321.326539489501
12,0.04,+/-20%,7,7585.591842607499,7585.591843244999
12,0.04,+/-20%,8,9102.710211129,9102.710211894002
12,0.04,+/-20%,9,10923.2522533548,12722.942536103235
12,0.04,+/-20%,10,11635.27648739761,10178.354031007639
12,0.04,+/-20%,11,9308.22118991809,8142.6832237254985
12,0.04,+/-20%,12,7446.576951934471,7256.149500605
12,0.04,+/-20%,13,8604.626807935543,8949.625871192
12,0.04,+/-20%,14,6883.701446348435,7165.3111037325
12,0.04,+/-20%,15,7433.215793353064,7225.506633014999
12,0.06,NHF,1,33045.51662464017,33045.51662464017
12,0.06,NHF,2,6191.048015255999,6191.048015255999
12,0.06,NHF,3,5639.2269264345,5639.2269264345
12,0.06,NHF,4,5149.081617558,5149.081617558
12,0.06,NHF,5,6017.5254380920005,6017.5254380920005
12,0.06,NHF,6,5551.750809907001,5551.750809907001
12,0.06,NHF,7,11567.8361209175,11567.836120917502
12,0.06,NHF,8,10935.319026842502,10935.319026842502
12,0.06,NHF,9,15233.196774700999,15233.196774700999
12,0.06,NHF,10,6570.1830459445,6570.1830459445
12,0.06,NHF,11,5649.514754607999,5649.514754607999
12,0.06,NHF,12,5741.8262227720015,5741.8262227720015
12,0.06,NHF,13,12632.517707871999,12632.517707872
12,0.06,NHF,14,4261.3333826125,4261.3333826125
12,0.06,NHF,15,11056.6832077125,11056.683207712502
12,0.06,NDY,1,10714.61903362123,10714.61903362123
12,0.06,NDY,2,10714.61903362123,10511.447568821297
12,0.06,NDY,3,10714.61903362123,10304.723582388922
12,0.06,NDY,4,10714.619033621228,10210.228847531067
12,0.06,NDY,5,10714.61903362123,10185.271266498561
12,0.06,NDY,6,10714.61903362123,10074.007700965478
12,0.06,NDY,7,10714.619033621231,9332.13565253521
12,0.06,NDY,8,10714.619033621228,8902.633353063431
12,0.06,NDY,9,10714.619033621231,8902.6333519985
12,0.06,NDY,10,10714.61903362123,9497.554564213699
12,0.06,NDY,11,10714.619033621233,9057.2806794795
12,0.06,NDY,12,10714.619033621231,8625.048666264092
12,0.06,NDY,13,10714.61903362123,8331.3176422711
12,0.06,NDY,14,10714.619033621231,8331.3176380635
12,0.06,NDY,15,10714.619033621231,8427.816147685999
12,0.06,-10%,1,15270.422440539016,15270.422440539016
12,0.06,-10%,2,13743.380196485114,13736.853118224213
12,0.06,-10%,3,12369.042176836605,11938.435312642567
12,0.06,-10%,4,11132.137959152944,9909.61880722125
12,0.06,-10%,5,10018.924163237647,7723.421331512476
12,0.06,-10%,6,9017.031746913886,6951.0792003510005
12,0.06,-10%,7,8115.328572222494,7018.002909087499
12,0.06,-10%,8,7428.855433945,7428.855433945
12,0.06,-10%,9,12681.870455310413,12560.051665011499
12,0.06,-10%,10,11413.683409779373,10980.469036825625
12,0.06,-10%,11,10272.315068801436,8473.948952580131
12,0.06,-10%,12,9245.08356192129,7626.554056551
12,0.06,-10%,13,8320.575205729161,7858.45918963063
12,0.06,-10%,14,7488.517685156246,7072.613271848001
12,0.06,-10%,15,9544.698078604522,8629.329832808517
12,0.06,-20%,1,18955.614773234603,18955.614773234603
12,0.06,-20%,2,15164.491818587683,15163.974706512205
12,0.06,-20%,3,12131.593454870146,10318.431769769912
12,0.06,-20%,4,9705.274763896117,7965.50321997426
12,0.06,-20%,5,7764.219811116895,6372.402573522
12,0.06,-20%,6,6211.375848893517,5551.750809907001
12,0.06,-20%,7,5217.259386547361,5217.2593848275
12,0.06,-20%,8,12337.382926075668,12324.260847398999
12,0.06,-20%,9,14758.501034403747,14412.522186673017
12,0.06,-20%,10,11806.800827523,9769.20524216296
12,0.06,-20%,11,9445.440662018396,7430.375227267619
12,0.06,-20%,12,7556.35252961472,5944.300180372
12,0.06,-20%,13,7601.073508266862,7021.011316337
12,0.06,-20%,14,8700.615248429169,9267.5553599625
12,0.06,-20%,15,8798.87184070531,8262.736977044318
12,0.06,+/-10%,1,15294.78701822774,15294.78701822774
12,0.06,+/-10%,2,13765.308316404966,13759.300703214252
12,0.06,+/-10%,3,12388.77748476447,11920.38452257001
12,0.06,+/-10%,4,11149.899736288024,9956.651942940069
12,0.06,+/-10%,5,10034.909762659221,7746.289310589487
12,0.06,+/-10%,6,9031.4187863933,6971.660379836
12,0.06,+/-10%,7,8128.276907753969,7820.964285258181
12,0.06,+/-10%,8,8941.104598529368,8956.284112340081
12,0.06,+/-10%,9,9835.215058382302,10658.3242173575
12,0.06,+/-10%,10,10818.736564220535,10892.724948336892
12,0.06,+/-10%,11,9873.95654139805,9089.295334585751
12,0.06,+/-10%,12,8886.560887258245,8180.365803437
12,0.06,+/-10%,13,8260.34242276165,7827.847222230993
12,0.06,+/-10%,14,8400.392401730202,7045.0625027855
12,0.06,+/-10%,15,9240.431641903224,9232.308572303999
12,0.06,+/-20%,1,18956.36735934908,18956.36735934908
12,0.06,+/-20%,2,15165.093887479265,15164.590361381866
12,0.06,+/-20%,3,12132.07510998341,10319.336694901574
12,0.06,+/-20%,4,9705.66008798673,7965.941430939867
12,0.06,+/-20%,5,7764.528070389383,6252.813454535195
12,0.06,+/-20%,6,6211.622456311508,5698.907254322919
12,0.06,+/-20%,7,7453.946947573807,7589.497356637499
12,0.06,+/-20%,8,8944.736337088572,9107.396827965002
12,0.06,+/-20%,9,10733.683604506281,15156.10386983176
12,0.06,+/-20%,10,12880.420325407538,10214.299133610577
12,0.06,+/-20%,11,10304.33626032603,8072.4485458681065
12,0.06,+/-20%,12,8243.469008260823,6457.958833312
12,0.06,+/-20%,13,8316.397639050303,8147.419651057001
12,0.06,+/-20%,14,6653.118111240244,6943.160960302501
12,0.06,+/-20%,15,7678.131751843037,7209.16209362
13,0.0,NHF,1,6955.943945455832,6955.943945455832
13,0.0,NHF,2,0.0,444.6090518775
13,0.0,NHF,3,9543.910935390833,2486.3965715625
13,0.0,NHF,4,3510.4090330649997,6577.345365965093
13,0.0,NHF,5,21006.35065428386,19609.3996656868
13,0.0,NHF,6,5896.0088889875,6544.7146281666655
13,0.0,NHF,7,22571.376643165,7916.291169956589
13,0.0,NHF,8,11665.198351789999,11809.395770936164
13,0.0,NHF,9,9250.4558346925,6403.778015072666
13,0.0,NHF,10,431.73632497,7390.669240931317
13,0.0,NHF,11,551.64494488,7385.195559075
13,0.0,NHF,12,347.70422269,12259.060451234272
13,0.0,NHF,13,2154.3884934000002,6133.963252947727
13,0.0,NHF,14,1479.9118570072726,4340.729246676273
13,0.0,NHF,15,71351.17973762883,7726.096069406137
13,0.0,NDY,1,9292.113623028825,9292.113623028825
13,0.0,NDY,2,9292.113623028825,9292.373522699096
13,0.0,NDY,3,9292.113623028823,9121.318550149981
13,0.0,NDY,4,9292.113623028825,8783.286904212082
13,0.0,NDY,5,9292.113623028825,8566.148524597897
13,0.0,NDY,6,9292.113623028825,8543.391483513382
13,0.0,NDY,7,9292.113623028827,8632.26606914626
13,0.0,NDY,8,9292.113623028823,8606.12537476722
13,0.0,NDY,9,9292.113623028825,8554.07367970973
13,0.0,NDY,10,9292.113623028823,8423.57824943091
13,0.0,NDY,11,9292.113623028821,8295.655171472303
13,0.0,NDY,12,9292.113623028823,8226.59796148495
13,0.0,NDY,13,9292.113623028821,8348.287682816355
13,0.0,NDY,14,9292.113623028823,8425.311282739358
13,0.0,NDY,15,34367.46809724174,8582.100931479716
13,0.0,-10%,1,4745.655150385371,4745.655150385371
13,0.0,-10%,2,4271.089635346833,4312.3950974075
13,0.0,-10%,3,14954.464312288597,4672.791560076621
13,0.0,-10%,4,13459.017881059746,9188.751144683094
13,0.0,-10%,5,12113.116092953771,14642.642083556788
13,0.0,-10%,6,10901.804483658394,13135.691427436983
13,0.0,-10%,7,9811.624035292554,11084.134552923155
13,0.0,-10%,8,8830.461631763297,11332.92882682185
13,0.0,-10%,9,7947.415468586968,8283.046575408842
13,0.0,-10%,10,7152.6739217282675,8087.86177137784
13,0.0,-10%,11,6437.406529555443,6627.445335521561
13,0.0,-10%,12,5793.665876599898,6691.345434978752
13,0.0,-10%,13,5214.2992889399075,6632.955833820825
13,0.0,-10%,14,4692.869360045917,5860.654456686
13,0.0,-10%,15,50371.74344996858,11554.889197562665
13,0.0,-20%,1,4130.10019939681,4130.10019939681
13,0.0,-20%,2,3304.080159517448,3039.207788447796
13,0.0,-20%,3,12046.47990482826,2885.3609720225004
13,0.0,-20%,4,9637.18392386261,6577.345365965093
13,0.0,-20%,5,17241.635862042265,20681.64856688134
13,0.0,-20%,6,13793.308689633812,13848.89904774976
13,0.0,-20%,7,11034.64695170705,9690.358851413286
13,0.0,-20%,8,8827.717561365642,11325.103568061168
13,0.0,-20%,9,7062.174049092515,8245.079079710838
13,0.0,-20%,10,5649.739239274011,4301.746187947809
13,0.0,-20%,11,4519.79139141921,10991.813434760123
13,0.0,-20%,12,3615.8331131353675,9542.846611547146
13,0.0,-20%,13,2892.6664905082944,5511.579678928259
13,0.0,-20%,14,4077.1292597775,4655.263924304533
13,0.0,-20%,15,58772.64895548997,5380.612608381996
13,0.0,+/-10%,1,7933.683708373488,7933.683708373488
13,0.0,+/-10%,2,8727.05207921084,8791.296993567108
13,0.0,+/-10%,3,9599.757287131923,9744.14393005237
13,0.0,+/-10%,4,10559.733015845115,10192.667836207946
13,0.0,+/-10%,5,11615.706317429629,11323.494292660926
13,0.0,+/-10%,6,10454.135685686666,10131.996828868283
13,0.0,+/-10%,7,9408.722117117995,9625.99039725689
13,0.0,+/-10%,8,8467.849905406198,8962.643217349358
13,0.0,+/-10%,9,8859.553012719825,8480.918200451159
13,0.0,+/-10%,10,9745.508313991812,8333.074171737258
13,0.0,+/-10%,11,10720.059145390991,7764.70784968575
13,0.0,+/-10%,12,11792.06505993009,8845.59729345
13,0.0,+/-10%,13,12971.271565923103,9455.160381535916
13,0.0,+/-10%,14,14268.398722515412,10041.166253914778
13,0.0,+/-10%,15,15695.23859476695,9356.274111342353
13,0.0,+/-20%,1,6820.498581644665,6820.498581644665
13,0.0,+/-20%,2,8184.598297973599,7582.45573845394
13,0.0,+/-20%,3,9821.51795756832,8513.900017722886
13,0.0,+/-20%,4,11785.821549081984,9606.49694368267
13,0.0,+/-20%,5,14142.985858898383,14957.872068901554
13,0.0,+/-20%,6,11996.312045456509,12615.587141818534
13,0.0,+/-20%,7,9597.049636365207,10039.214278105785
13,0.0,+/-20%,8,7811.3580366874185,9785.06692112313
13,0.0,+/-20%,9,6372.6131495998925,7666.266633454399
13,0.0,+/-20%,10,7647.135779519868,7338.960291339738
13,0.0,+/-20%,11,9176.562935423843,6614.351685814399
13,0.0,+/-20%,12,11011.87552250861,7716.768691459131
13,0.0,+/-20%,13,13214.250627010333,9579.6005695125
13,0.0,+/-20%,14,15857.1007524124,9711.164954702432
13,0.0,+/-20%,15,19028.520902894874,11884.52110890005
13,0.02,NHF,1,31503.186492112512,31503.186492112512
13,0.02,NHF,2,8499.088652101,8499.088652101
13,0.02,NHF,3,6285.919962667,6246.961594372
13,0.02,NHF,4,4724.004224005001,4771.80303951
13,0.02,NHF,5,8372.577439022501,8372.577439022501
13,0.02,NHF,6,6431.4908012265005,6431.4908012265005
13,0.02,NHF,7,11544.434036984501,11544.4340369845
13,0.02,NHF,8,12579.478035605498,12579.478035605498
13,0.02,NHF,9,13673.6276678385,13634.6692995435
13,0.02,NHF,10,5470.1072770445,5509.0656453394995
13,0.02,NHF,11,6329.0328729699995,7191.134055715
13,0.02,NHF,12,6082.876245212501,5195.796048002501
13,0.02,NHF,13,11230.0706400415,13557.9410324015
13,0.02,NHF,14,9208.800151224503,6636.0293241695
13,0.02,NHF,15,12779.594499740499,12077.8232074755
13,0.02,NDY,1,11121.821341986453,11121.821341986453
13,0.02,NDY,2,11121.82134198645,10894.68442432256
13,0.02,NDY,3,11121.82134198645,10806.45131138832
13,0.02,NDY,4,11121.82134198645,10616.7785494407
13,0.02,NDY,5,11121.821341986453,10435.207672353381
13,0.02,NDY,6,11121.821341986451,10264.938056599236
13,0.02,NDY,7,11121.821341986451,10076.576387757448
13,0.02,NDY,8,11121.821341986448,9939.870385321121
13,0.02,NDY,9,11121.821341986448,9799.906662774058
13,0.02,NDY,10,11121.821341986448,9631.339685567795
13,0.02,NDY,11,11121.821341986448,9520.164929580731
13,0.02,NDY,12,11121.82134198645,9411.827594053446
13,0.02,NDY,13,11121.821341986448,9397.042609390923
13,0.02,NDY,14,11121.821341986448,9369.932832912431
13,0.02,NDY,15,11121.82134198645,9363.642892459515
13,0.02,-10%,1,15056.1547434462,15056.1547434462
13,0.02,-10%,2,13550.539269101586,13549.38315475888
13,0.02,-10%,3,12195.485342191423,12170.407336233757
13,0.02,-10%,4,10975.936807972279,10941.588671880207
13,0.02,-10%,5,9878.343127175052,9847.429803760117
13,0.02,-10%,6,8890.508814457547,8862.6868207815
13,0.02,-10%,7,8001.457933011792,8001.457931669502
13,0.02,-10%,8,10042.905598862599,9542.6076059545
13,0.02,-10%,9,10232.652317193399,10714.900079495761
13,0.02,-10%,10,9209.387085474062,9646.65971145831
13,0.02,-10%,11,8288.448376926654,8681.993740784508
13,0.02,-10%,12,7459.603539233989,7813.79436317
13,0.02,-10%,13,9284.264503964598,9549.8849230615
13,0.02,-10%,14,10012.62393437221,8689.3454442445
13,0.02,-10%,15,11372.083110724889,8126.0871867245005
13,0.02,-20%,1,18462.76808032795,18462.76808032795
13,0.02,-20%,2,14770.214464262363,14739.58770316707
13,0.02,-20%,3,11816.171571409888,11579.024322426845
13,0.02,-20%,4,9452.937257127907,9263.219452869027
13,0.02,-20%,5,7562.349805702329,8039.3634991025
13,0.02,-20%,6,6431.4908012265005,6431.4908012265005
13,0.02,-20%,7,7134.118111272692,7134.1181079495
13,0.02,-20%,8,13619.167912362669,13142.268362963498
13,0.02,-20%,9,10895.33432989014,11718.8165707905
13,0.02,-20%,10,8919.424506613504,9375.0532558645
13,0.02,-20%,11,7196.874418043996,7500.042606849999
13,0.02,-20%,12,7798.32452428294,6321.8024811125015
13,0.02,-20%,13,7965.857897694252,9265.8845642265
13,0.02,-20%,14,9682.002629078672,8983.392452314503
13,0.02,-20%,15,13338.243126216139,10134.1778557285
13,0.02,+/-10%,1,15055.631470100836,15055.631470100836
13,0.02,+/-10%,2,13550.068323090753,13550.695758188354
13,0.02,+/-10%,3,12195.061490781678,12196.215665895408
13,0.02,+/-10%,4,10975.55534170351,10959.804526565804
13,0.02,+/-10%,5,9877.99980753316,9862.10075169861
13,0.02,+/-10%,6,8890.199826779844,8875.8906796565
13,0.02,+/-10%,7,8454.854884157168,8454.8548866495
13,0.02,+/-10%,8,9300.340372572886,9300.3403787895
13,0.02,+/-10%,9,10230.374409830174,10401.773385143097
13,0.02,+/-10%,10,9207.336968847158,9361.5960468645
13,0.02,+/-10%,11,8286.60327196244,8779.706869925845
13,0.02,+/-10%,12,8304.958496453788,7901.736187
13,0.02,+/-10%,13,9135.454346099166,9639.239010627081
13,0.02,+/-10%,14,9803.225515456774,8573.897008992557
13,0.02,+/-10%,15,10783.54806700245,8198.754158038488
13,0.02,+/-20%,1,18381.246146156234,18381.246146156234
13,0.02,+/-20%,2,14704.99691692499,14670.30212482652
13,0.02,+/-20%,3,11763.99753353999,11724.991648983309
13,0.02,+/-20%,4,9411.198026831991,9120.546949738999
13,0.02,+/-20%,5,7528.958421465596,7818.979772462241
13,0.02,+/-20%,6,7044.391271659593,7069.569651440248
13,0.02,+/-20%,7,8453.26952599151,8483.483578012001
13,0.02,+/-20%,8,10143.92343118981,10180.1803001645
13,0.02,+/-20%,9,12172.708117427776,12244.364122911396
13,0.02,+/-20%,10,9738.16649394222,9619.13998381336
13,0.02,+/-20%,11,7790.533195153776,7175.067013532344
13,0.02,+/-20%,12,7519.985974940615,7791.295037482501
13,0.02,+/-20%,13,9023.983169928737,10328.377262421172
13,0.02,+/-20%,14,9138.391926779354,8262.701807519501
13,0.02,+/-20%,15,10966.07031213522,8323.667382350823
13,0.04,NHF,1,34112.14688135751,34112.14688135751
13,0.04,NHF,2,7307.5602061234995,7307.5602061234995
13,0.04,NHF,3,4878.9232268595,4878.9232268595
13,0.04,NHF,4,5118.396711385,5118.396711385
13,0.04,NHF,5,6677.6303582075,6677.6303582075
13,0.04,NHF,6,6431.4908012265005,6431.4908012265005
13,0.04,NHF,7,12084.658930214498,12084.6589302145
13,0.04,NHF,8,12500.201045615499,12500.201045615499
13,0.04,NHF,9,15118.6790759985,15118.679075998502
13,0.04,NHF,10,5227.3556090545,5227.3556090545
13,0.04,NHF,11,6337.694008264999,6337.694008264999
13,0.04,NHF,12,5347.515521282501,5347.515521282501
13,0.04,NHF,13,13136.638856391499,13136.638856391502
13,0.04,NHF,14,6556.7523341795,6556.7523341795
13,0.04,NHF,15,11655.8336725305,11655.8336725305
13,0.04,NDY,1,11164.64540315367,11164.64540315367
13,0.04,NDY,2,11164.64540315367,10921.341954816247
13,0.04,NDY,3,11164.645403153672,10799.362127108616
13,0.04,NDY,4,11164.645403153669,10596.776341983643
13,0.04,NDY,5,11164.645403153674,10392.866860682063
13,0.04,NDY,6,11164.645403153672,10190.931715776427
13,0.04,NDY,7,11164.645403153669,10077.654243198342
13,0.04,NDY,8,11164.645403153669,9966.342444678285
13,0.04,NDY,9,11164.645403153667,9797.616474789054
13,0.04,NDY,10,11164.645403153672,9690.460066546895
13,0.04,NDY,11,11164.64540315367,9395.95058406308
13,0.04,NDY,12,11164.645403153667,9177.76816978257
13,0.04,NDY,13,11164.64540315367,9145.478946239597
13,0.04,NDY,14,11164.64540315367,8966.202874262184
13,0.04,NDY,15,11164.645403153669,8965.776285206599
13,0.04,-10%,1,15981.413582045216,15981.413582045216
13,0.04,-10%,2,14383.272223840699,13777.39114266595
13,0.04,-10%,3,12944.945001456625,12226.555756532829
13,0.04,-10%,4,11650.450501310963,10414.3063379044
13,0.04,-10%,5,10485.405451179868,9372.875704594167
13,0.04,-10%,6,9436.864906061885,8435.5881293165
13,0.04,-10%,7,8493.178415455694,8493.178414104501
13,0.04,-10%,8,7643.860573910124,7643.860576734499
13,0.04,-10%,9,12208.998507166607,11609.923104009686
13,0.04,-10%,10,10988.098656449947,10150.285461523974
13,0.04,-10%,11,9889.288790804954,9129.328053919116
13,0.04,-10%,12,8900.35991172446,8216.395245013502
13,0.04,-10%,13,9325.907629578105,9190.169471632571
13,0.04,-10%,14,8393.316866620295,8271.152522869499
13,0.04,-10%,15,7553.985179958263,7550.7874819895005
13,0.04,-20%,1,18692.197589183168,18692.197589183168
13,0.04,-20%,2,14953.758071346534,14695.97960790742
13,0.04,-20%,3,11963.006457077223,11754.644651744544
13,0.04,-20%,4,9570.40516566178,9403.715722666022
13,0.04,-20%,5,7656.324132529424,7522.9725799125
13,0.04,-20%,6,6431.4908012265005,6431.4908012265005
13,0.04,-20%,7,7165.854585118079,7165.854583329499
13,0.04,-20%,8,10245.1250073282,10194.537279597
13,0.04,-20%,9,13430.03933909954,13386.03741016785
13,0.04,-20%,10,10744.031471279632,10512.597204376236
13,0.04,-20%,11,8595.225177023704,8410.077761949351
13,0.04,-20%,12,6876.180141618963,6728.062209887499
13,0.04,-20%,13,8217.83451129508,8752.753455116499
