landbase,discount_rate,flow_window,anchoring,period,projected_mcf,realized_mcf
6,0.06,2,within-plan,1,8774.990178565822,8774.990178565822
6,0.06,2,within-plan,2,8774.990178565822,8774.990177099433
6,0.06,2,within-plan,3,8774.990178565822,8774.990179286751
6,0.06,2,within-plan,4,8774.990178565822,8774.990175582649
6,0.06,2,within-plan,5,13335.926762286792,11864.609567878828
6,0.06,2,within-plan,6,11055.458470426307,11604.299571642612
6,0.06,2,within-plan,7,12195.692616356551,11589.366582812458
6,0.06,2,within-plan,8,11625.575543391427,11454.792325274488
6,0.06,2,within-plan,9,11910.63407987398,11454.792324858543
6,0.06,2,within-plan,10,11768.1048116327,11454.300959215758
6,0.06,2,within-plan,11,11839.369445753347,11444.013237597883
6,0.06,2,within-plan,12,11803.737128693021,11387.828959849743
6,0.06,2,within-plan,13,11821.553287223185,11310.27112836555
6,0.06,2,within-plan,14,11812.6452079581,11310.2711287356
6,0.06,2,within-plan,15,12008.831330079081,11310.271129401195
6,0.06,2,realized-history,1,8774.990178565822,8774.990178565822
6,0.06,2,realized-history,2,8774.990178565822,8774.990177099433
6,0.06,2,realized-history,3,8774.990178565822,8774.99017952706
6,0.06,2,realized-history,4,8774.990178565822,8774.990175582649
6,0.06,2,realized-history,5,13335.926762286792,13323.868740106129
6,0.06,2,realized-history,6,11055.458470426307,12830.999093960574
6,0.06,2,realized-history,7,12195.692616356551,11416.129289563287
6,0.06,2,realized-history,8,11625.575543391427,11279.450468941444
6,0.06,2,realized-history,9,11910.63407987398,11279.450468774548
6,0.06,2,realized-history,10,11768.1048116327,11279.450468968585
6,0.06,2,realized-history,11,11839.369445753347,11279.450469067378
6,0.06,2,realized-history,12,11803.737128693021,11279.450467355
6,0.06,2,realized-history,13,11821.553287223185,11279.450468211191
6,0.06,2,realized-history,14,11812.6452079581,11279.450467783094
6,0.06,2,realized-history,15,12008.831330079081,11279.450467997143
6,0.06,3,within-plan,1,8774.990178565822,8774.990178565822
6,0.06,3,within-plan,2,8774.990178565822,8774.990177099433
6,0.06,3,within-plan,3,8774.99017856582,8774.990179286751
6,0.06,3,within-plan,4,8774.990178565822,8774.990175582649
6,0.06,3,within-plan,5,14739.900672635551,11864.609567878935
6,0.06,3,within-plan,6,10763.293676589066,11604.299571642616
6,0.06,3,within-plan,7,11426.061509263478,11589.366582812461
6,0.06,3,within-plan,8,12309.751952829365,11454.792325274491
6,0.06,3,within-plan,9,11499.70237956064,11454.792324856786
6,0.06,3,within-plan,10,11745.171947217828,11454.300960863602
6,0.06,3,within-plan,11,11851.542093202606,11444.013239420592
6,0.06,3,within-plan,12,11698.805473327026,11387.82896194937
6,0.06,3,within-plan,13,11765.173171249153,11310.27112919741
6,0.06,3,within-plan,14,11771.84024592626,11310.271129699835
6,0.06,3,within-plan,15,12470.210565294929,11310.271130691404
6,0.06,3,realized-history,1,8774.990178565822,8774.990178565822
6,0.06,3,realized-history,2,8774.990178565822,8774.990177099433
6,0.06,3,realized-history,3,8774.99017856582,8774.990180013812
6,0.06,3,realized-history,4,8774.990178565822,8774.990175582649
6,0.06,3,realized-history,5,14739.900672635551,14743.284408591906
6,0.06,3,realized-history,6,10763.293676589066,12155.493896884163
6,0.06,3,realized-history,7,11426.061509263478,12611.246016745818
6,0.06,3,realized-history,8,12309.751952829365,11131.373773805226
6,0.06,3,realized-history,9,11499.70237956064,11131.373773821364
6,0.06,3,realized-history,10,11745.171947217828,11131.373773577512
6,0.06,3,realized-history,11,11851.542093202606,11131.3737737347
6,0.06,3,realized-history,12,11698.805473327026,11131.373773711191
6,0.06,3,realized-history,13,11765.173171249153,11131.373773674468
6,0.06,3,realized-history,14,11771.84024592626,11131.373773706786
6,0.06,3,realized-history,15,12470.210565294929,11131.37377369748
7,0.0,2,within-plan,1,6565.71428462,6565.71428462
7,0.0,2,within-plan,2,8003.334724658696,7907.839012664184
7,0.0,2,within-plan,3,7284.524504639349,4229.903439071622
7,0.0,2,within-plan,4,7643.929614649024,8533.628889257068
7,0.0,2,within-plan,5,7464.227059644185,8569.670886732441
7,0.0,2,within-plan,6,7554.078337146605,9082.671943996054
7,0.0,2,within-plan,7,7509.1526983953945,9058.298088374453
7,0.0,2,within-plan,8,7531.615517771,8724.345127057872
7,0.0,2,within-plan,9,7520.384108083199,8533.628884019998
7,0.0,2,within-plan,10,7525.999812927116,8676.749747644822
7,0.0,2,within-plan,11,7523.191960505139,8261.464038079943
7,0.0,2,within-plan,12,7524.595886716127,8444.122816568975
7,0.0,2,within-plan,13,7523.893923610631,8435.66891746271
7,0.0,2,within-plan,14,12736.131190343365,8628.5566320026
7,0.0,2,within-plan,15,35411.162713548554,8400.571446719985
7,0.0,2,realized-history,1,6565.71428462,6565.71428462
7,0.0,2,realized-history,2,8003.334724658696,8544.62793491726
7,0.0,2,realized-history,3,7284.524504639349,7555.171109768629
7,0.0,2,realized-history,4,7643.929614649024,8049.899522342945
7,0.0,2,realized-history,5,7464.227059644185,8443.64194289308
7,0.0,2,realized-history,6,7554.078337146605,9033.533012976448
7,0.0,2,realized-history,7,7509.1526983953945,8738.587477934765
7,0.0,2,realized-history,8,7531.615517771,8886.060245455606
7,0.0,2,realized-history,9,7520.384108083199,8812.323861695186
7,0.0,2,realized-history,10,7525.999812927116,8849.192053575396
7,0.0,2,realized-history,11,7523.191960505139,8830.757957635291
7,0.0,2,realized-history,12,7524.595886716127,8839.975005605344
7,0.0,2,realized-history,13,7523.893923610631,8835.366481620324
7,0.0,2,realized-history,14,12736.131190343365,8837.670743612834
7,0.0,2,realized-history,15,35411.162713548554,8836.518612616577
7,0.0,3,within-plan,1,3906.429166238137,3906.429166238137
7,0.0,3,within-plan,2,10244.386490484218,8005.546394172114
7,0.0,3,within-plan,3,7075.407828361179,2140.186270864344
7,0.0,3,within-plan,4,7075.407828361178,9037.457480270074
7,0.0,3,within-plan,5,8131.734049068858,8817.579347780966
7,0.0,3,within-plan,6,7427.516568597071,9122.845584643826
7,0.0,3,within-plan,7,7544.8861486757,8676.432194746742
7,0.0,3,within-plan,8,7701.378922113876,8686.374023578144
7,0.0,3,within-plan,9,7557.9272131289,8753.300535394354
7,0.0,3,within-plan,10,7601.397427972824,8610.674619494392
7,0.0,3,within-plan,11,7620.234521071855,8786.07202475191
7,0.0,3,within-plan,12,7593.186387391193,8625.184866028736
7,0.0,3,within-plan,13,7604.939445478625,8496.062937382718
7,0.0,3,within-plan,14,11600.455063286277,8369.911702102376
7,0.0,3,within-plan,15,36357.47909541058,8644.925324832875
7,0.0,3,realized-history,1,3906.429166238137,3906.429166238137
7,0.0,3,realized-history,2,10244.386490484218,8754.28571538
7,0.0,3,realized-history,3,7075.407828361179,6330.357440809069
7,0.0,3,realized-history,4,7075.407828361178,6330.357440809068
7,0.0,3,realized-history,5,8131.734049068858,9518.477643187096
7,0.0,3,realized-history,6,7427.516568597071,11085.163852686039
7,0.0,3,realized-history,7,7544.8861486757,9367.021390040492
7,0.0,3,realized-history,8,7701.378922113876,9990.220961971208
7,0.0,3,realized-history,9,7557.9272131289,10147.468734899247
7,0.0,3,realized-history,10,7601.397427972824,9834.903695636982
7,0.0,3,realized-history,11,7620.234521071855,9990.864464169146
7,0.0,3,realized-history,12,7593.186387391193,9991.078964901792
7,0.0,3,realized-history,13,7604.939445478625,9938.949041569305
7,0.0,3,realized-history,14,11600.455063286277,9973.63082354675
7,0.0,3,realized-history,15,36357.47909541058,9967.886276672616
7,0.02,2,within-plan,1,6565.71428462,6565.71428462
7,0.02,2,within-plan,2,11366.932758618777,10170.080010164133
7,0.02,2,within-plan,3,8966.32352161939,9391.58858798
7,0.02,2,within-plan,4,10166.628140119083,8875.384517292261
7,0.02,2,within-plan,5,9566.475830869236,8859.542053855563
7,0.02,2,within-plan,6,9866.55198549416,8859.542053566567
7,0.02,2,within-plan,7,9716.513908181696,8856.14376832463
7,0.02,2,within-plan,8,9791.532946837944,8856.143767392638
7,0.02,2,within-plan,9,9754.023427509828,8856.143768320002
7,0.02,2,within-plan,10,9772.778187173886,8871.42390363
7,0.02,2,within-plan,11,9763.400807341859,8871.423898460002
7,0.02,2,within-plan,12,12052.077557185034,9022.06464694794
7,0.02,2,within-plan,13,10907.739182263445,8993.020102896597
7,0.02,2,within-plan,14,11479.908369724242,8993.020101010947
7,0.02,2,within-plan,15,11193.823775993838,8993.020100564218
7,0.02,2,realized-history,1,6565.71428462,6565.71428462
7,0.02,2,realized-history,2,11366.932758618777,11366.932758618777
7,0.02,2,realized-history,3,8966.32352161939,10389.66387534
7,0.02,2,realized-history,4,10166.628140119083,8477.6890785
7,0.02,2,realized-history,5,9566.475830869236,9433.676476919998
7,0.02,2,realized-history,6,9866.55198549416,8955.682777709999
7,0.02,2,realized-history,7,9716.513908181696,9194.679627315
7,0.02,2,realized-history,8,9791.532946837944,9075.181202512502
7,0.02,2,realized-history,9,9754.023427509828,9134.93041491375
7,0.02,2,realized-history,10,9772.778187173886,9105.055808713125
7,0.02,2,realized-history,11,9763.400807341859,9747.3598395
7,0.02,2,realized-history,12,12052.077557185034,9440.816798089405
7,0.02,2,realized-history,13,10907.739182263445,9594.088318794704
7,0.02,2,realized-history,14,11479.908369724242,9517.452558442055
7,0.02,2,realized-history,15,11193.823775993838,9555.77043861838
7,0.02,3,within-plan,1,6565.71428462,6565.71428462
7,0.02,3,within-plan,2,11925.608655603846,10170.080010164133
7,0.02,3,within-plan,3,9245.661470111916,9391.58858798
7,0.02,3,within-plan,4,9245.661470111925,8872.910680863535
7,0.02,3,within-plan,5,10138.97719860923,8860.289658744656
7,0.02,3,within-plan,6,9543.433379611022,8860.289660569248
7,0.02,3,within-plan,7,9642.69068277739,8856.988330308
7,0.02,3,within-plan,8,9775.03375366588,8853.365953664661
7,0.02,3,within-plan,9,9653.719272018108,8853.36595047
7,0.02,3,within-plan,10,9690.481236153792,8868.70366911
7,0.02,3,within-plan,11,9706.41142061259,8868.70366946
7,0.02,3,within-plan,12,12594.438970313635,9025.265101929574
7,0.02,3,within-plan,13,10663.77720902667,8992.21966300157
7,0.02,3,within-plan,14,10988.209199984298,8992.219663035712
7,0.02,3,within-plan,15,11415.47512644154,8992.219663850039
7,0.02,3,realized-history,1,6565.71428462,6565.71428462
7,0.02,3,realized-history,2,11925.608655603846,11925.608655603843
7,0.02,3,realized-history,3,9245.661470111916,9245.661470111922
7,0.02,3,realized-history,4,9245.661470111925,8628.076837071694
7,0.02,3,realized-history,5,10138.97719860923,8632.949753254748
7,0.02,3,realized-history,6,9543.433379611022,8835.562686812787
7,0.02,3,realized-history,7,9642.69068277739,8698.863092379743
7,0.02,3,realized-history,8,9775.03375366588,8722.458510815759
7,0.02,3,realized-history,9,9653.719272018108,8752.294763336096
7,0.02,3,realized-history,10,9690.481236153792,9086.301293751043
7,0.02,3,realized-history,11,9706.41142061259,8853.684855967633
7,0.02,3,realized-history,12,12594.438970313635,9632.538298356503
7,0.02,3,realized-history,13,10663.77720902667,9190.841482691725
7,0.02,3,realized-history,14,10988.209199984298,9225.68821233862
7,0.02,3,realized-history,15,11415.47512644154,9349.68933112895
7,0.04,2,within-plan,1,6565.71428462,6565.71428462
7,0.04,2,within-plan,2,11439.514789361223,10238.379279695819
7,0.04,2,within-plan,3,9002.614536990613,10092.824819387684
7,0.04,2,within-plan,4,10221.064663175917,10033.701513053427
7,0.04,2,within-plan,5,10948.57142611,9897.435150348754
7,0.04,2,within-plan,6,10584.818044642961,9343.305537280874
7,0.04,2,within-plan,7,10766.69473537648,7550.677574805148
7,0.04,2,within-plan,8,10675.75639000972,7550.677574466461
7,0.04,2,within-plan,9,10721.2255626931,7550.677575702501
7,0.04,2,within-plan,10,10698.49097635141,7748.435250099999
7,0.04,2,within-plan,11,11355.996970952498,10232.563847873656
7,0.04,2,within-plan,12,11027.243973651952,9647.875246105948
7,0.04,2,within-plan,13,11191.620472302224,9158.18953249329
7,0.04,2,within-plan,14,11109.432222977088,9101.121186986222
7,0.04,2,within-plan,15,11150.526347639658,8503.300772459566
7,0.04,2,realized-history,1,6565.71428462,6565.71428462
7,0.04,2,realized-history,2,11439.514789361223,11433.477016185436
7,0.04,2,realized-history,3,9002.614536990613,10584.534967486983
7,0.04,2,realized-history,4,10221.064663175917,8575.124633399999
7,0.04,2,realized-history,5,10948.57142611,9579.829800443491
7,0.04,2,realized-history,6,10584.818044642961,10183.110309554739
7,0.04,2,realized-history,7,10766.69473537648,9881.470054999114
7,0.04,2,realized-history,8,10675.75639000972,10032.290182276927
7,0.04,2,realized-history,9,10721.2255626931,9956.88011863802
7,0.04,2,realized-history,10,10698.49097635141,9994.585150457475
7,0.04,2,realized-history,11,11355.996970952498,9975.732634547749
7,0.04,2,realized-history,12,11027.243973651952,9985.158892502612
7,0.04,2,realized-history,13,11191.620472302224,9980.44576352518
7,0.04,2,realized-history,14,11109.432222977088,9982.802328013897
7,0.04,2,realized-history,15,11150.526347639658,9981.624045769538
7,0.04,3,within-plan,1,6565.71428462,6565.71428462
7,0.04,3,within-plan,2,12017.6969695735,10238.343411677852
7,0.04,3,within-plan,3,9291.705627096753,10092.844398299825
7,0.04,3,within-plan,4,9291.70562709675,10033.706491896242
7,0.04,3,within-plan,5,10948.57142611,9897.4423900508
7,0.04,3,within-plan,6,9843.994226767834,9489.688591712977
7,0.04,3,within-plan,7,10028.090426658193,7496.441948853641
7,0.04,3,within-plan,8,10273.552026512016,7496.441948861679
7,0.04,3,within-plan,9,10048.545559979326,7496.4419533375
7,0.04,3,within-plan,10,10116.729337716512,7747.424947660001
7,0.04,3,within-plan,11,13085.21467167661,10239.36735927274
7,0.04,3,within-plan,12,11083.496523124148,9648.75964372289
7,0.04,3,within-plan,13,11428.480177505757,9162.276965565401
7,0.04,3,within-plan,14,11865.730457435502,9105.184248087628
7,0.04,3,within-plan,15,11459.235719355129,8507.397289893599
7,0.04,3,realized-history,1,6565.71428462,6565.71428462
7,0.04,3,realized-history,2,12017.6969695735,12017.6969695735
7,0.04,3,realized-history,3,9291.705627096753,9291.705642542873
7,0.04,3,realized-history,4,9291.70562709675,9291.7056118
7,0.04,3,realized-history,5,10948.57142611,9920.365976999683
7,0.04,3,realized-history,6,9843.994226767834,9966.184804895582
7,0.04,3,realized-history,7,10028.090426658193,9726.085464565087
7,0.04,3,realized-history,8,10273.552026512016,9870.878748820116
7,0.04,3,realized-history,9,10048.545559979326,9854.383006093594
7,0.04,3,realized-history,10,10116.729337716512,10104.437739265884
7,0.04,3,realized-history,11,13085.21467167661,9943.233164726531
7,0.04,3,realized-history,12,11083.496523124148,9967.351303362004
7,0.04,3,realized-history,13,11428.480177505757,10005.007402451472
7,0.04,3,realized-history,14,11865.730457435502,9971.863956846666
7,0.04,3,realized-history,15,11459.235719355129,9981.407554220048
7,0.06,2,within-plan,1,6565.71428462,6565.71428462
7,0.06,2,within-plan,2,11665.3968263,10290.148059206473
7,0.06,2,within-plan,3,9115.555555460001,10096.586924430692
7,0.06,2,within-plan,4,10390.47619088,10068.755683626414
7,0.06,2,within-plan,5,9823.06144204026,10053.108019004823
7,0.06,2,within-plan,6,10106.768816460128,9957.006322608073
7,0.06,2,within-plan,7,9964.915129250196,8471.490618472257
7,0.06,2,within-plan,8,10035.841972855163,6049.169087454744
7,0.06,2,within-plan,9,10000.378551052681,6049.16908655
7,0.06,2,within-plan,10,12024.711699325575,10071.44691038
7,0.06,2,within-plan,11,11012.545125189128,10284.91649848
7,0.06,2,within-plan,12,11518.628412257352,10031.646018193544
7,0.06,2,within-plan,13,11265.586768723238,9475.985150880806
7,0.06,2,within-plan,14,11392.107590490295,9399.229167345224
7,0.06,2,within-plan,15,11328.84717960677,8265.180592053068
7,0.06,2,realized-history,1,6565.71428462,6565.71428462
7,0.06,2,realized-history,2,11665.3968263,11665.396826299997
7,0.06,2,realized-history,3,9115.555555460001,10748.780833246317
7,0.06,2,realized-history,4,10390.47619088,8657.2475608
7,0.06,2,realized-history,5,9823.06144204026,9703.01419702316
7,0.06,2,realized-history,6,10106.768816460128,10621.69728337248
7,0.06,2,realized-history,7,9964.915129250196,10162.35574019782
7,0.06,2,realized-history,8,10035.841972855163,3491.4996227232214
7,0.06,2,realized-history,9,10000.378551052681,6826.92768146052
7,0.06,2,realized-history,10,12024.711699325575,14284.491002162604
7,0.06,2,realized-history,11,11012.545125189128,11976.08474303218
7,0.06,2,realized-history,12,11518.628412257352,10130.961608908678
7,0.06,2,realized-history,13,11265.586768723238,9567.562108690507
7,0.06,2,realized-history,14,11392.107590490295,9849.261858799593
7,0.06,2,realized-history,15,11328.84717960677,9708.41198374505
7,0.06,3,within-plan,1,6565.71428462,6565.71428462
7,0.06,3,within-plan,2,12211.557376985236,10283.452630565618
7,0.06,3,within-plan,3,9388.635830802617,10097.914688732151
7,0.06,3,within-plan,4,9388.63583080262,10068.014868511207
7,0.06,3,within-plan,5,10948.57142611,10052.134297700803
7,0.06,3,within-plan,6,9908.614362571752,9958.748882748065
7,0.06,3,within-plan,7,10081.940539828121,8581.52524796071
7,0.06,3,within-plan,8,10313.042109503238,5916.737927366974
7,0.06,3,within-plan,9,10101.199003967704,5916.73793159
