landbase,discount_rate,flow_policy,flow_denominator,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,announced_revenue,realized_revenue
1,0.02,NHF,volume,9,21480.0,21480.0,50802929.9683876,50802929.9683876,0.0,optimal,27532563.580235224,27532563.580235224
1,0.02,NHF,volume,10,0.0,0.0,34395924.57061369,34395924.57061369,0.0,optimal,0.0,0.0
1,0.02,NHF,volume,11,0.0,0.0,45265093.2761923,45265093.2761923,0.0,optimal,0.0,0.0
1,0.02,NHF,volume,12,0.0,0.0,55177896.124220625,55177896.124220625,0.0,optimal,0.0,0.0
1,0.02,NHF,volume,13,30640.0,30640.0,67261547.48247528,67261547.48247528,0.0,optimal,37530847.49427636,37530847.49427636
1,0.02,NHF,volume,14,0.0,0.0,44460603.567073435,44460603.567073435,0.0,optimal,0.0,0.0
1,0.02,NHF,volume,15,11500.0,11500.0,55081707.584309116,55081707.584309116,0.0,optimal,17247007.220903523,17247007.220903523
1,0.02,NHF,revenue,1,65457.782,65457.782,67141813.49642682,67141813.49642682,0.0,optimal,55882834.33066475,55882834.33066475
1,0.02,NHF,revenue,2,0.0,0.0,25962661.66980824,25962661.66980824,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,3,0.0,0.0,33060294.804001898,33060294.804001898,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,4,0.0,0.0,40300314.88945998,40300314.88945998,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,5,0.0,0.0,51050557.02804312,51050557.02804312,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,6,0.0,0.0,62230344.1548087,62230344.1548087,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,7,30640.0,30640.0,75858442.27906516,75858442.27906516,0.0,optimal,37530847.49427636,37530847.49427636
1,0.02,NHF,revenue,8,11500.0,11500.0,55824650.27984606,55824650.27984606,0.0,optimal,17247007.220903523,17247007.220903523
1,0.02,NHF,revenue,9,21480.0,21480.0,50802929.9683876,50802929.9683876,0.0,optimal,27532563.580235224,27532563.580235224
1,0.02,NHF,revenue,10,0.0,0.0,34395924.57061369,34395924.57061369,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,11,0.0,0.0,45265093.2761923,45265093.2761923,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,12,0.0,0.0,55177896.124220625,55177896.124220625,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,13,30640.0,30640.0,67261547.48247528,67261547.48247528,0.0,optimal,37530847.49427636,37530847.49427636
1,0.02,NHF,revenue,14,0.0,0.0,44460603.567073435,44460603.567073435,0.0,optimal,0.0,0.0
1,0.02,NHF,revenue,15,11500.0,11500.0,55081707.584309116,55081707.584309116,0.0,optimal,17247007.220903523,17247007.220903523
1,0.02,NDY,volume,1,10197.504495872003,10197.504495872003,47471526.290849,47471526.29084898,2.2351741790771484e-08,optimal,9155254.778998619,9155254.778998619
1,0.02,NDY,volume,2,10197.504495872005,10194.429996982179,49329041.50712883,49329041.50712881,1.4901161193847656e-08,optimal,10010522.33362222,10022335.09861595
1,0.02,NDY,volume,3,10197.504495872008,9915.943258910174,50415169.91339156,50277443.98169588,137725.93169567734,suboptimal,10402779.376691537,10118203.573592724
1,0.02,NDY,volume,4,10197.504495872005,9830.526583419844,51517791.433985844,50765064.110478595,752727.3235072494,suboptimal,11563695.776975445,11075133.405901609
1,0.02,NDY,volume,5,10197.504495872006,9816.822992275933,52418917.56269062,51216702.66673364,1202214.8959569857,suboptimal,12602510.28225478,12175710.510288246
1,0.02,NDY,volume,6,10197.504495872006,9479.219698577088,52310363.27765324,50692063.40044213,1618299.8772111088,suboptimal,12775249.323609807,11836495.667750187
1,0.02,NDY,volume,7,10197.504495872003,9387.998198103192,52321688.07256174,,,infeasible,9856056.730491567,11591596.522132337
1,0.02,NDY,volume,8,10197.504495871974,9384.647244172655,53268283.145297565,,,infeasible,14238241.751436915,13057065.988542695
1,0.02,NDY,volume,9,10197.504495871975,9380.912607525623,52664327.92880514,,,infeasible,13871736.466736086,13089504.50840567
1,0.02,NDY,volume,10,10197.504495871985,9380.912607972157,51430032.85514423,,,infeasible,5326055.830922143,11616997.558064934
1,0.02,NDY,volume,11,10197.504495871985,9380.9126091275,51357474.6908044,,,infeasible,12721417.62880297,11720355.353305716
1,0.02,NDY,volume,12,10197.504495871985,9380.912606235,51226131.40882745,,,infeasible,12850306.64227743,11760193.682864606
1,0.02,NDY,volume,13,10197.504495871985,9341.585518295571,51124762.741411954,,,infeasible,12632838.246096248,11634653.12646478
1,0.02,NDY,volume,14,10197.504495871983,9154.24125798112,51243127.29577727,,,infeasible,12852513.217811575,11499682.55375697
1,0.02,NDY,volume,15,11531.01401058809,9154.241258067736,51821010.93859461,,,infeasible,15871653.70407977,12666349.971634097
1,0.02,NDY,revenue,1,10197.504495872003,13624.382519313502,50459762.006750025,48723240.89371865,1736521.1130313724,suboptimal,9155254.778998619,11527075.548974771
1,0.02,NDY,revenue,2,10197.504495872005,11911.275974344731,50497644.723484255,49624518.810385466,873125.9130987898,suboptimal,10010522.33362222,11527075.548726074
1,0.02,NDY,revenue,3,10197.504495872008,10756.282827486164,50629718.33199272,50398068.25659489,231650.07539783418,suboptimal,10402779.376691537,11527075.54918009
1,0.02,NDY,revenue,4,10197.504495872005,10200.768669410023,50159769.68796699,50159769.68796698,7.450580596923828e-09,optimal,11563695.776975445,11527075.549243778
1,0.02,NDY,revenue,5,10197.504495872006,9385.036540257777,50456588.64232588,50225960.7793219,230627.86300397664,suboptimal,12602510.28225478,11527075.549592912
1,0.02,NDY,revenue,6,10197.504495872006,9072.54630808582,50619608.99801799,50227146.40421627,392462.59380172193,suboptimal,12775249.323609807,11527075.54951815
1,0.02,NDY,revenue,7,10197.504495872003,9387.082125065823,50230771.23888655,49857300.26824314,373470.9706434086,suboptimal,9856056.730491567,11527075.55625081
1,0.02,NDY,revenue,8,10197.504495871974,8817.80840643,50570335.6116207,49896761.581973515,673574.0296471864,suboptimal,14238241.751436915,11527075.54787106
1,0.02,NDY,revenue,9,10197.504495871975,8266.965659530757,50957563.012112945,50077519.59252332,880043.4195896238,suboptimal,13871736.466736086,11527075.54933975
1,0.02,NDY,revenue,10,10197.504495871985,8552.64045137,51145222.32925077,50331860.159778975,813362.1694717929,suboptimal,5326055.830922143,11527075.55070565
1,0.02,NDY,revenue,11,10197.504495871985,9291.133922905525,51306007.9381994,51025747.77231561,280260.1658837944,suboptimal,12721417.62880297,11628952.90670627
1,0.02,NDY,revenue,12,10197.504495871985,9205.72258022,50984073.85863408,50514995.88415099,469077.97448308766,suboptimal,12850306.64227743,11628952.914786577
1,0.02,NDY,revenue,13,10197.504495871985,9491.705355999762,51014863.771689616,50779298.78811691,235564.98357270658,suboptimal,12632838.246096248,11666257.979572842
1,0.02,NDY,revenue,14,10197.504495871983,9253.490252142965,51065366.36960447,50836659.51390883,228706.85569563508,suboptimal,12852513.217811575,11646580.866421347
1,0.02,NDY,revenue,15,11531.01401058809,9182.992632459684,50881733.469735205,50215648.82484815,666084.6448870525,suboptimal,15871653.70407977,11644829.551871192
1,0.02,-10%,volume,1,15108.304397098338,15108.304397098338,51952955.799147986,51952955.799148,-1.4901161193847656e-08,optimal,13232233.375446223,13232233.375446223
1,0.02,-10%,volume,2,13597.473957388505,13597.473956998583,50669763.55366975,50669763.55366976,-7.450580596923828e-09,optimal,12980639.010640183,13143653.620257363
1,0.02,-10%,volume,3,12237.72656164965,10686.828626058214,49186333.929072596,48949790.10855708,236543.82051551342,suboptimal,12566244.580340596,10881306.395024309
1,0.02,-10%,volume,4,11013.953905484686,9618.14576220029,49503376.755163595,48903009.48066195,600367.2745016441,suboptimal,12594062.00865276,10846760.929278154
1,0.02,-10%,volume,5,9912.55851493622,8656.33118314202,50271646.4328574,49539464.02331373,732182.4095436707,suboptimal,12161393.585695269,10774651.357310385
1,0.02,-10%,volume,6,8921.302663442599,7790.6980646166885,51108935.552497074,50559946.928767145,548988.6237299293,suboptimal,1171300.493322269,9751788.536508933
1,0.02,-10%,volume,7,8029.172397098337,8029.172397799999,53082709.927962475,53082709.927962475,0.0,optimal,9834910.07639527,9834910.077254733
1,0.02,-10%,volume,8,11975.899814143664,11508.308894596821,55908875.62155565,55563924.69380537,344950.927750282,suboptimal,16500648.711769346,15927897.945361093
1,0.02,-10%,volume,9,10778.309832729301,10357.478006490051,52911580.42507681,52521197.405330665,390383.0197461471,suboptimal,14114526.836112216,14016131.708403362
1,0.02,-10%,volume,10,9700.478849456376,9321.730201760001,50568557.9400872,50229409.68261444,339148.257472761,suboptimal,12611092.078281824,11663446.272131737
1,0.02,-10%,volume,11,8730.430964510737,8389.5571853,50411430.75561688,50179063.81283667,232366.94278021157,suboptimal,10784339.506281832,10514150.350619383
1,0.02,-10%,volume,12,9406.45445068502,7550.60146652,51563180.96990513,50634421.95493069,928759.0149744377,suboptimal,12056974.172629045,9503476.762483288
1,0.02,-10%,volume,13,8465.809005616517,11253.540242873683,53952392.785787165,52983704.605180666,968688.1806064993,suboptimal,10394580.708866643,14002574.35764148
1,0.02,-10%,volume,14,9875.054573258103,10128.18621824,52257099.25450578,52218659.17205239,38440.082453392446,suboptimal,12355445.618127858,12671755.54951357
1,0.02,-10%,volume,15,14122.759382628803,9761.549928568795,51945724.673282735,,,infeasible,19130330.795856934,13788297.933505423
1,0.02,-10%,revenue,1,15108.304397098338,16632.671091851,53021297.01751783,52686660.28146819,334636.7360496372,suboptimal,13232233.375446223,14489703.786328234
1,0.02,-10%,revenue,2,13597.473957388505,13442.02900037948,50602885.20404765,50598806.1528491,4079.0511985495687,suboptimal,12980639.010640183,13040733.408040967
1,0.02,-10%,revenue,3,12237.72656164965,11506.31456447353,48926969.734952256,48782481.802477635,144487.93247462064,suboptimal,12566244.580340596,11736660.067066962
1,0.02,-10%,revenue,4,11013.953905484686,9354.286361904375,48380700.0451374,47911045.83584152,469654.2092958763,suboptimal,12594062.00865276,10562994.059368411
1,0.02,-10%,revenue,5,9912.55851493622,7713.61648309787,49281506.63074917,48470333.048018344,811173.5827308297,suboptimal,12161393.585695269,9506694.651589613
1,0.02,-10%,revenue,6,8921.302663442599,6808.864493952116,51175020.35412271,50108440.19702105,1066580.157101661,suboptimal,1171300.493322269,8556025.185828818
1,0.02,-10%,revenue,7,8029.172397098337,9152.97612234,54174000.7436096,53731560.32006166,442440.42354793847,suboptimal,9834910.07639527,11211454.0132603
1,0.02,-10%,revenue,8,11975.899814143664,11106.377368419999,55831333.98731549,55436082.46598333,395251.52133215964,suboptimal,16500648.711769346,15443251.677548919
1,0.02,-10%,revenue,9,10778.309832729301,10268.06094595623,53331928.51626627,53181812.34026132,150116.17600495368,suboptimal,14114526.836112216,13898926.511647478
1,0.02,-10%,revenue,10,9700.478849456376,9953.20390352,51168562.550147004,51142684.738999285,25877.81114771962,suboptimal,12611092.078281824,12509033.858199805
1,0.02,-10%,revenue,11,8730.430964510737,9004.684443136883,50403342.67300155,50368027.159404166,35315.513597384095,suboptimal,10784339.506281832,11258130.478506725
1,0.02,-10%,revenue,12,9406.45445068502,8004.68697094,50827383.53933485,50138004.00733688,689379.5319979712,suboptimal,12056974.172629045,10132317.434343575
1,0.02,-10%,revenue,13,8465.809005616517,10456.63064856,52401597.003089234,52020995.864136554,380601.13895267993,suboptimal,10394580.708866643,12882448.01371717
1,0.02,-10%,revenue,14,9875.054573258103,9241.3329689,51586183.370258756,51304163.58725616,282019.7830025926,suboptimal,12355445.618127858,11594203.201483672
1,0.02,-10%,revenue,15,14122.759382628803,9711.5114459227,52024495.42014215,50601373.9458667,1423121.4742754549,suboptimal,19130330.795856934,13064247.098451015
1,0.02,-20%,volume,1,19188.383641252494,19188.383641252494,54639834.45526024,54639834.45526022,2.2351741790771484e-08,optimal,17248817.85586746,17248817.85586746
1,0.02,-20%,volume,2,15350.706913001999,15350.706910951223,49442159.20443314,49442159.204433136,7.450580596923828e-09,optimal,14278281.566635113,14176095.62436038
1,0.02,-20%,volume,3,12280.565530401605,10473.811462727172,46702295.55358404,46595934.15365404,106361.3999300003,suboptimal,12327939.708130814,10611286.118439246
1,0.02,-20%,volume,4,9824.452424321282,8379.04916978837,46844759.27882482,46359421.50749348,485337.7713313401,suboptimal,11210419.820810601,9492275.617561229
1,0.02,-20%,volume,5,7859.561939456993,6703.239344395421,48242398.24488965,47660153.55820895,582244.6866806969,suboptimal,9627154.716761729,8210778.510586344
1,0.02,-20%,volume,6,6287.649551565622,5362.591468543691,51391388.63585242,50936873.834917076,454514.8009353429,suboptimal,-2204454.7092399867,6769609.087210208
1,0.02,-20%,volume,7,7207.891071510589,7207.89107402,56220477.35537099,56220477.35537099,0.0,optimal,8828924.953009795,8828924.956083566
1,0.02,-20%,volume,8,16052.95410252675,15444.565311077778,60794001.77036482,60416723.05390932,377278.7164555043,suboptimal,22823907.549570996,21168836.416114874
1,0.02,-20%,volume,9,12842.3632820214,12355.65224498,53504743.31211449,53125351.2219845,379392.09012999386,suboptimal,15877068.839985682,16190755.35701436
1,0.02,-20%,volume,10,10273.890625617141,9884.521797942623,49019788.56170421,48787552.65810807,232235.90359614044,suboptimal,13146468.025769059,12479711.390294176
1,0.02,-20%,volume,11,8219.112500493688,7907.617443900001,47897210.55534276,47696996.6703165,200213.8850262612,suboptimal,10067567.160389328,9851310.08798756
1,0.02,-20%,volume,12,7810.4296631487,6326.09394882,49417826.878852025,48676506.25435072,741320.6245013028,suboptimal,10011226.782569682,8031013.722292877
1,0.02,-20%,volume,13,7207.891071510589,7207.89107402,52795690.47844292,52795690.47844292,0.0,optimal,8828924.953009795,8828924.956083566
1,0.02,-20%,volume,14,5766.312857208481,11748.690299439999,55993272.338402316,54232780.26306002,1760492.0753422976,suboptimal,7132155.3127880385,14646534.252546292
1,0.02,-20%,volume,15,21766.832272331492,11839.288157133333,54310407.14492143,,,infeasible,29822820.414839163,15977714.213688739
1,0.02,-20%,revenue,1,19188.383641252494,20708.5927985614,55261240.02212491,55032532.91196305,228707.11016185582,suboptimal,17248817.85586746,17889382.319688573
1,0.02,-20%,revenue,2,15350.706913001999,14892.595304321334,49894180.9478924,49824666.38234075,69514.56555164605,suboptimal,14278281.566635113,14311505.855194826
1,0.02,-20%,revenue,3,12280.565530401605,11256.533075638827,46682608.89619155,46439647.99543689,242960.90075466037,suboptimal,12327939.708130814,11449204.682689209
1,0.02,-20%,revenue,4,9824.452424321282,8082.734358269008,45840634.18508204,45323649.74938531,516984.4356967285,suboptimal,11210419.820810601,9159363.745898943
1,0.02,-20%,revenue,5,7859.561939456993,5920.255118409775,47729583.60486018,46997658.03162375,731925.5732364282,suboptimal,9627154.716761729,7327490.993327573
1,0.02,-20%,revenue,6,6287.649551565622,4597.071328219819,51524010.64050866,50665937.889330305,858072.751178354,suboptimal,-2204454.7092399867,5861992.787926504
1,0.02,-20%,revenue,7,7207.891071510589,12006.69805364,57351638.64340525,55395207.53524332,1956431.1081619337,suboptimal,8828924.953009795,14706969.763739806
1,0.02,-20%,revenue,8,16052.95410252675,12694.69281491,56178246.299525395,54492503.49394028,1685742.8055851161,suboptimal,22823907.549570996,17494644.574327216
1,0.02,-20%,revenue,9,12842.3632820214,10433.51079711,51598026.618486844,50395856.81992229,1202169.7985645533,suboptimal,15877068.839985682,13995715.662082706
1,0.02,-20%,revenue,10,10273.890625617141,8876.434282580001,48845970.97128922,48163436.98242491,682533.9888643101,suboptimal,13146468.025769059,11196572.525070366
1,0.02,-20%,revenue,11,8219.112500493688,7140.064696859417,49077331.592053354,48681892.11972808,395439.47232527286,suboptimal,10067567.160389328,8957258.025297007
1,0.02,-20%,revenue,12,7810.4296631487,5608.238023180001,51594909.17240743,50475157.66064232,1119751.511765115,suboptimal,10011226.782569682,7165806.415801911
1,0.02,-20%,revenue,13,7207.891071510589,13701.1597643,56340734.904784106,54336913.81762295,2003821.0871611536,suboptimal,8828924.953009795,16878891.308573168
1,0.02,-20%,revenue,14,5766.312857208481,10783.99046876,52296814.07351827,50622094.53977074,1674719.5337475315,suboptimal,7132155.3127880385,13503113.03517545
1,0.02,-20%,revenue,15,21766.832272331492,10037.502382864914,50882580.00509057,,,infeasible,29822820.414839163,13401806.0986024
1,0.02,+/-10%,volume,1,15108.30439709832,15108.30439709832,51712415.40200491,51712415.402004905,7.450580596923828e-09,optimal,12981513.133829717,12981513.133829717
1,0.02,+/-10%,volume,2,13597.473957388513,13597.473955696616,50647412.21739463,50647412.21739463,0.0,optimal,13072241.929720536,13271103.69271889
1,0.02,+/-10%,volume,3,12237.726561649666,10969.405489643903,49134703.28226385,48960820.288476504,173882.99378734827,suboptimal,12750190.2972631,11314195.128491193
1,0.02,+/-10%,volume,4,11013.95390548469,9318.54040156499,49025953.956870295,48490456.75378493,535497.2030853629,suboptimal,12608197.18354699,10600839.303966522
1,0.02,+/-10%,volume,5,9912.558514936221,8360.77363233412,49696237.52109923,49068423.31843927,627814.2026599646,suboptimal,12171152.206976144,10312982.160353951
1,0.02,+/-10%,volume,6,8921.302663442591,8103.284115971686,51045676.910755806,50683982.37558844,361694.53516736627,suboptimal,1171300.4933222597,10158406.516855653
1,0.02,+/-10%,volume,7,9042.583413532833,9042.58341188,52678099.429630145,52678099.429630145,0.0,optimal,11076234.303119246,11076234.301094696
1,0.02,+/-10%,volume,8,9946.841754886136,9676.002888359999,54019901.736704275,53929560.66861398,90341.06809029728,suboptimal,13443116.079714565,13111366.333970346
